/* DATA DESCRIPTION:
Citation:	Bange, Hermann W; Nachtigall, Kerstin; Hansen, Levka; Hepach, Helmke; Qelaj, Kastriot; Malien, Frank (2025): Chlorophyll a data from the Boknis Eck time series station 2015 to 2021 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.976764
Abstract:	The dataset was acquired at the time-series station Boknis Eck (54.5°N and 10.0°E) at six standard depths (1, 5, 10, 15, 20, 25 m). The dataset contains data for Chlorophyll a (sampled with a rosette sampler, measured using a fluorometer until 2019 and using high performance liquid chromatography from 2019). The data are from 2015 to 2021.
Keyword(s):	Baltic Sea; Boknis Eck; chlorophyll-a; Time-Series Data
Project(s):	DAM sustainMare - CREATE: Concepts for Reducing the Effects of Anthropogenic pressures and uses on marine Ecosystems and on Biodiversity (CREATE)
	Research Mission of the German Marine Research Alliance (DAM): Protection and sustainable use of marine areas (sustainMare) (URI: https://www.sustainmare.de/index.php.en)
Funding:	Federal Ministry of Education and Research (BMBF) (URI: https://www.bmbf.de/), grant/award no. 03F0910F: DAM sustainMare - CREATE, GEOMAR (URI: https://foerderportal.bund.de/foekat/jsp/SucheAction.do?actionMode=view&fkz=03F0910F)
Coverage:	LATITUDE: 54.529500 * LONGITUDE: 10.039300
	DATE/TIME START: 2015-01-06T09:54:24 * DATE/TIME END: 2021-12-01T09:00:00
	MINIMUM DEPTH, water: 1 m * MAXIMUM DEPTH, water: 25 m
Event(s):	Boknis_Eck_1957 * LATITUDE: 54.529500 * LONGITUDE: 10.039330 * DATE/TIME: 1957-04-30T00:00:00 * LOCATION: Boknis Eck * METHOD/DEVICE: CTD/Rosette (CTD-RO)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Bange, Hermann W (https://orcid.org/0000-0003-4053-1394, hbange@geomar.de, https://www.geomar.de/hbange/)
	LATITUDE (Latitude) * GEOCODE * PI: Bange, Hermann W (https://orcid.org/0000-0003-4053-1394, hbange@geomar.de, https://www.geomar.de/hbange/)
	LONGITUDE (Longitude) * GEOCODE * PI: Bange, Hermann W (https://orcid.org/0000-0003-4053-1394, hbange@geomar.de, https://www.geomar.de/hbange/)
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Bange, Hermann W (https://orcid.org/0000-0003-4053-1394, hbange@geomar.de, https://www.geomar.de/hbange/)
	Cast number (Cast) * PI: Bange, Hermann W (https://orcid.org/0000-0003-4053-1394, hbange@geomar.de, https://www.geomar.de/hbange/)
	Sample code/label (Sample label) * PI: Bange, Hermann W (https://orcid.org/0000-0003-4053-1394, hbange@geomar.de, https://www.geomar.de/hbange/)
	Chlorophyll a [µg/l] (Chl a) * PI: Bange, Hermann W (https://orcid.org/0000-0003-4053-1394, hbange@geomar.de, https://www.geomar.de/hbange/) * METHOD/DEVICE: Fluorometer (FLU) * COMMENT: Fluorometer Welschmeyer (1994) until 2018 and High Performance Liquid Chromatography from 2019
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	1423 data points
*/
Date/Time	Latitude	Longitude	Depth water [m]	Cast	Sample label	Chl a [µg/l]
2019-08-27T10:39:15	54.5295	10.0393	5	1	545	2.04
2019-08-27T10:39:15	54.5295	10.0393	10	1	545	1.81
2019-08-27T10:39:15	54.5295	10.0393	15	1	545	3.67
2019-08-27T10:39:15	54.5295	10.0393	20	1	545	1.68
2019-08-27T10:39:15	54.5295	10.0393	25	1	545	1.09
2019-09-01T00:00:00	54.5295	10.0393	1	1	546	
2019-09-01T00:00:00	54.5295	10.0393	5	1	546	
2019-09-01T00:00:00	54.5295	10.0393	10	1	546	
2019-09-01T00:00:00	54.5295	10.0393	15	1	546	
2019-09-01T00:00:00	54.5295	10.0393	20	1	546	
2019-09-01T00:00:00	54.5295	10.0393	25	1	546	
2019-10-29T10:39:15	54.5295	10.0393	1	1	547	2.70
2019-10-29T10:39:15	54.5295	10.0393	5	1	547	2.45
2019-10-29T10:39:15	54.5295	10.0393	10	1	547	2.10
2019-10-29T10:39:15	54.5295	10.0393	15	1	547	3.55
2019-10-29T10:39:15	54.5295	10.0393	20	1	547	3.64
2019-10-29T10:39:15	54.5295	10.0393	25	1	547	2.24
2019-11-19T09:52:02	54.5295	10.0393	1	1	548	3.25
2019-11-19T09:52:02	54.5295	10.0393	5	1	548	2.58
2019-11-19T09:52:02	54.5295	10.0393	10	1	548	2.39
2019-11-19T09:52:02	54.5295	10.0393	15	1	548	3.19
2019-11-19T09:52:02	54.5295	10.0393	20	1	548	3.74
2019-11-19T09:52:02	54.5295	10.0393	25	1	548	3.09
2019-12-10T00:00:00	54.5295	10.0393	1	1	549	4.98
2019-12-10T00:00:00	54.5295	10.0393	5	1	549	2.13
2019-12-10T00:00:00	54.5295	10.0393	10	1	549	1.07
2019-12-10T00:00:00	54.5295	10.0393	15	1	549	0.89
2019-12-10T00:00:00	54.5295	10.0393	20	1	549	0.81
2019-12-10T00:00:00	54.5295	10.0393	25	1	549	0.62
2020-01-07T09:40:11	54.5295	10.0393	1	1	550	5.14
2020-01-07T09:40:11	54.5295	10.0393	5	1	550	2.05
2020-01-07T09:40:11	54.5295	10.0393	10	1	550	2.39
2020-01-07T09:40:11	54.5295	10.0393	15	1	550	0.34
2020-01-07T09:40:11	54.5295	10.0393	20	1	550	0.16
2020-01-07T09:40:11	54.5295	10.0393	25	1	550	0.26
2020-02-01T00:00:00	54.5295	10.0393	1	1	551	
2020-02-01T00:00:00	54.5295	10.0393	5	1	551	
2020-02-01T00:00:00	54.5295	10.0393	10	1	551	
2020-02-01T00:00:00	54.5295	10.0393	15	1	551	
2020-02-01T00:00:00	54.5295	10.0393	20	1	551	
2020-02-01T00:00:00	54.5295	10.0393	25	1	551	
2020-03-03T09:49:32	54.5295	10.0393	1	1	552	4.46
2020-03-03T09:49:32	54.5295	10.0393	5	1	552	7.32
2020-03-03T09:49:32	54.5295	10.0393	10	1	552	5.45
2020-03-03T09:49:32	54.5295	10.0393	15	1	552	4.46
2020-03-03T09:49:32	54.5295	10.0393	20	1	552	5.00
2020-03-03T09:49:32	54.5295	10.0393	25	1	552	2.92
2020-04-28T09:41:24	54.5295	10.0393	1	1	553	1.55
2020-04-28T09:41:24	54.5295	10.0393	5	1	553	1.82
2020-04-28T09:41:24	54.5295	10.0393	10	1	553	0.99
2020-04-28T09:41:24	54.5295	10.0393	15	1	553	1.13
2020-04-28T09:41:24	54.5295	10.0393	20	1	553	0.44
2020-04-28T09:41:24	54.5295	10.0393	25	1	553	0.52
2020-05-19T09:41:45	54.5295	10.0393	1	1	554	1.51
2020-05-19T09:41:45	54.5295	10.0393	5	1	554	1.70
2020-05-19T09:41:45	54.5295	10.0393	10	1	554	1.55
2020-05-19T09:41:45	54.5295	10.0393	15	1	554	1.61
2020-05-19T09:41:45	54.5295	10.0393	20	1	554	0.82
2020-05-19T09:41:45	54.5295	10.0393	25	1	554	0.41
2020-06-09T10:11:49	54.5295	10.0393	1	2	555	1.27
2020-06-09T10:11:49	54.5295	10.0393	5	2	555	2.04
2020-06-09T10:11:49	54.5295	10.0393	10	2	555	2.63
2020-06-09T10:11:49	54.5295	10.0393	15	2	555	2.38
2020-06-09T10:11:49	54.5295	10.0393	20	2	555	2.08
2020-06-09T10:11:49	54.5295	10.0393	25	2	555	1.01
2020-07-01T10:08:28	54.5295	10.0393	1	2	556	2.46
2020-07-01T10:08:28	54.5295	10.0393	5	2	556	5.26
2020-07-01T10:08:28	54.5295	10.0393	10	2	556	1.68
2020-07-01T10:08:28	54.5295	10.0393	15	2	556	0.60
2020-07-01T10:08:28	54.5295	10.0393	20	2	556	0.29
2020-07-01T10:08:28	54.5295	10.0393	25	2	556	0.32
2020-07-30T10:03:48	54.5295	10.0393	1	1	557	2.21
2020-07-30T10:03:48	54.5295	10.0393	1	1	557	3.95
2020-07-30T10:03:48	54.5295	10.0393	15	1	557	2.86
2020-07-30T10:03:48	54.5295	10.0393	15	1	557	1.27
2020-07-30T10:03:48	54.5295	10.0393	25	1	557	1.09
2020-07-30T10:03:48	54.5295	10.0393	25	1	557	2.42
2020-08-24T08:42:32	54.5295	10.0393	1	1	558	2.01
2020-08-24T08:42:32	54.5295	10.0393	5	1	558	3.52
2020-08-24T08:42:32	54.5295	10.0393	10	1	558	1.30
2020-08-24T08:42:32	54.5295	10.0393	15	1	558	1.49
2020-08-24T08:42:32	54.5295	10.0393	20	1	558	0.85
2020-08-24T08:42:32	54.5295	10.0393	25	1	558	1.25
2020-09-15T09:41:17	54.5295	10.0393	1	1	559	2.96
2020-09-15T09:41:17	54.5295	10.0393	5	1	559	3.00
2020-09-15T09:41:17	54.5295	10.0393	10	1	559	2.30
2020-09-15T09:41:17	54.5295	10.0393	15	1	559	2.79
2020-09-15T09:41:17	54.5295	10.0393	20	1	559	2.47
2020-09-15T09:41:17	54.5295	10.0393	25	1	559	2.20
2020-10-16T10:12:09	54.5295	10.0393	1	2	560	4.61
2020-10-16T10:12:09	54.5295	10.0393	5	2	560	4.21
2020-10-16T10:12:09	54.5295	10.0393	10	2	560	3.21
2020-10-16T10:12:09	54.5295	10.0393	15	2	560	2.88
2020-10-16T10:12:09	54.5295	10.0393	20	2	560	2.36
2020-10-16T10:12:09	54.5295	10.0393	25	2	560	1.56
2020-11-01T00:00:00	54.5295	10.0393	1	1	561	
2020-11-01T00:00:00	54.5295	10.0393	5	1	561	
2020-11-01T00:00:00	54.5295	10.0393	10	1	561	
2020-11-01T00:00:00	54.5295	10.0393	15	1	561	
2020-11-01T00:00:00	54.5295	10.0393	20	1	561	
2020-11-01T00:00:00	54.5295	10.0393	25	1	561	
2020-12-01T00:00:00	54.5295	10.0393	1	1	562	
2020-12-01T00:00:00	54.5295	10.0393	5	1	562	
2020-12-01T00:00:00	54.5295	10.0393	10	1	562	
2020-12-01T00:00:00	54.5295	10.0393	15	1	562	
2020-12-01T00:00:00	54.5295	10.0393	20	1	562	
2020-12-01T00:00:00	54.5295	10.0393	25	1	562	
2021-01-01T00:00:00	54.5295	10.0393	1	2	563	
2021-01-01T00:00:00	54.5295	10.0393	5	2	563	
2021-01-01T00:00:00	54.5295	10.0393	10	2	563	
2021-01-01T00:00:00	54.5295	10.0393	15	2	563	
2021-01-01T00:00:00	54.5295	10.0393	20	2	563	
2021-01-01T00:00:00	54.5295	10.0393	25	2	563	
2021-02-17T10:15:48	54.5295	10.0393	1	2	564	1.56
2021-02-17T10:15:48	54.5295	10.0393	5	2	564	
2021-02-17T10:15:48	54.5295	10.0393	10	2	564	1.07
2021-02-17T10:15:48	54.5295	10.0393	15	2	564	1.13
2021-02-17T10:15:48	54.5295	10.0393	20	2	564	1.28
2021-02-17T10:15:48	54.5295	10.0393	25	2	564	1.57
2021-03-16T10:00:50	54.5295	10.0393	1	2	565	
2021-03-16T10:00:50	54.5295	10.0393	1	2	565	
2021-03-16T10:00:50	54.5295	10.0393	15	2	565	
2021-03-16T10:00:50	54.5295	10.0393	15	2	565	
2021-03-16T10:00:50	54.5295	10.0393	25	2	565	
2021-03-16T10:00:50	54.5295	10.0393	25	2	565	
2021-04-07T09:58:18	54.5295	10.0393	1	2	566	1.66
2021-04-07T09:58:18	54.5295	10.0393	5	2	566	1.60
2021-04-07T09:58:18	54.5295	10.0393	10	2	566	1.58
2021-04-07T09:58:18	54.5295	10.0393	15	2	566	1.80
2021-04-07T09:58:18	54.5295	10.0393	20	2	566	1.01
2021-04-07T09:58:18	54.5295	10.0393	25	2	566	1.47
2021-05-26T09:54:48	54.5295	10.0393	1	1	567	1.41
2021-05-26T09:54:48	54.5295	10.0393	5	1	567	1.59
2021-05-26T09:54:48	54.5295	10.0393	10	1	567	1.44
2021-05-26T09:54:48	54.5295	10.0393	15	1	567	0.57
2021-05-26T09:54:48	54.5295	10.0393	20	1	567	0.44
2021-05-26T09:54:48	54.5295	10.0393	25	1	567	0.71
2021-06-09T10:43:50	54.5295	10.0393	1	3	568	0.84
2021-06-09T10:43:50	54.5295	10.0393	5	3	568	0.67
2021-06-09T10:43:50	54.5295	10.0393	10	3	568	0.36
2021-06-09T10:43:50	54.5295	10.0393	15	3	568	0.97
2021-06-09T10:43:50	54.5295	10.0393	20	3	568	0.70
2021-06-09T10:43:50	54.5295	10.0393	25	3	568	0.70
2021-07-20T10:38:51	54.5295	10.0393	1	3	569	1.23
2021-07-20T10:38:51	54.5295	10.0393	5	3	569	1.17
2021-07-20T10:38:51	54.5295	10.0393	10	3	569	1.86
2021-07-20T10:38:51	54.5295	10.0393	15	3	569	1.80
2021-07-20T10:38:51	54.5295	10.0393	20	3	569	1.03
2021-07-20T10:38:51	54.5295	10.0393	25	3	569	0.72
2021-09-01T00:00:00	54.5295	10.0393	1	3	570	
2021-09-01T00:00:00	54.5295	10.0393	5	3	570	
2021-09-01T00:00:00	54.5295	10.0393	10	3	570	
2021-09-01T00:00:00	54.5295	10.0393	15	3	570	
2021-09-01T00:00:00	54.5295	10.0393	20	3	570	
2021-09-01T00:00:00	54.5295	10.0393	25	3	570	
2021-09-01T10:04:18	54.5295	10.0393	1	1	571	0.92
2021-09-01T10:04:18	54.5295	10.0393	5	1	571	1.31
2021-09-01T10:04:18	54.5295	10.0393	10	1	571	2.13
2021-09-01T10:04:18	54.5295	10.0393	15	1	571	2.12
2021-09-01T10:04:18	54.5295	10.0393	20	1	571	0.00
2021-09-01T10:04:18	54.5295	10.0393	25	1	571	0.42
2021-10-06T09:54:13	54.5295	10.0393	1	1	572	3.54
2021-10-06T09:54:13	54.5295	10.0393	5	1	572	2.91
2021-10-06T09:54:13	54.5295	10.0393	10	1	572	0.00
2021-10-06T09:54:13	54.5295	10.0393	15	1	572	0.50
2021-10-06T09:54:13	54.5295	10.0393	20	1	572	0.39
2021-10-06T09:54:13	54.5295	10.0393	25	1	572	0.37
2021-11-03T09:44:45	54.5295	10.0393	1	1	573	3.86
2021-11-03T09:44:45	54.5295	10.0393	5	1	573	1.92
2021-11-03T09:44:45	54.5295	10.0393	10	1	573	1.64
2021-11-03T09:44:45	54.5295	10.0393	15	1	573	0.63
2021-11-03T09:44:45	54.5295	10.0393	20	1	573	0.56
2021-11-03T09:44:45	54.5295	10.0393	25	1	573	0.91
2021-12-01T09:00:00	54.5295	10.0393	1	1	574	
2021-12-01T09:00:00	54.5295	10.0393	5	1	574	
2021-12-01T09:00:00	54.5295	10.0393	10	1	574	
2021-12-01T09:00:00	54.5295	10.0393	15	1	574	
2021-12-01T09:00:00	54.5295	10.0393	20	1	574	
2021-12-01T09:00:00	54.5295	10.0393	25	1	574	
